Date,Open,High,Low,Close,Adj Close,Volume
2019-09-13,54.480000,54.790001,54.070000,54.259998,52.908802,11486100
2019-09-16,54.099998,54.340000,53.630001,53.959999,52.616272,11172000
2019-09-17,54.099998,54.700001,53.959999,54.240002,52.889301,11347400
2019-09-18,54.200001,54.290001,53.820000,54.230000,52.879547,9700400
2019-09-19,54.230000,54.599998,54.130001,54.520000,53.162323,7560300
2019-09-20,54.689999,54.689999,53.900002,53.910000,52.567516,19211500
2019-09-23,53.910000,54.360001,53.880001,54.139999,52.791790,6485300
2019-09-24,54.250000,54.610001,54.040001,54.299999,52.947803,10093000
2019-09-25,54.439999,54.480000,54.000000,54.169998,52.821041,10248400
2019-09-26,54.470001,54.580002,54.130001,54.389999,53.035564,10031200
2019-09-27,54.560001,54.639999,54.000000,54.310001,52.957558,7939900
2019-09-30,54.150002,54.680000,54.150002,54.439999,53.084320,9808700
2019-10-01,54.529999,54.779999,54.009998,54.650002,53.289089,14261500
2019-10-02,54.209999,54.439999,52.900002,53.080002,51.758190,14343600
2019-10-03,53.500000,53.980000,52.820000,53.840000,52.499260,13817500
2019-10-04,54.000000,54.540001,53.889999,54.540001,53.181831,9295400
2019-10-07,54.330002,54.360001,53.770000,53.869999,52.528511,5964900
2019-10-08,53.880001,54.070000,53.450001,53.580002,52.245739,13301900
2019-10-09,54.060001,54.070000,53.540001,53.830002,52.489513,7135000
2019-10-10,53.549999,53.880001,53.360001,53.660000,52.323742,8942900
2019-10-11,53.650002,53.700001,53.200001,53.299999,51.972710,8981700
2019-10-14,53.490002,53.680000,53.220001,53.299999,51.972710,7306300
2019-10-15,53.430000,53.680000,53.270000,53.509998,52.177475,9564300
2019-10-16,53.459999,53.570000,53.130001,53.490002,52.157978,10454800
2019-10-17,53.689999,54.119999,53.580002,53.790001,52.450504,13190300
2019-10-18,55.000000,55.389999,54.450001,54.779999,53.415852,18122400
2019-10-21,54.450001,54.560001,53.680000,54.230000,52.879547,12778900
2019-10-22,54.230000,54.419998,53.740002,53.849998,52.509010,9533400
2019-10-23,54.060001,54.660000,54.009998,54.639999,53.279339,8556600
2019-10-24,54.570000,54.820000,54.490002,54.610001,53.250088,11051400
2019-10-25,54.549999,54.560001,53.669998,53.750000,52.411503,9782400
2019-10-28,53.740002,53.950001,53.369999,53.570000,52.235981,8866100
2019-10-29,53.389999,53.660000,53.259998,53.410000,52.079967,7999700
2019-10-30,53.520000,54.049999,53.160000,53.939999,52.596767,8620900
2019-10-31,53.959999,54.470001,53.849998,54.430000,53.074566,13981600
2019-11-01,54.630001,54.740002,53.849998,53.900002,52.557766,9889200
2019-11-04,53.959999,54.000000,52.970001,53.139999,51.816689,17515100
2019-11-05,52.889999,52.889999,52.119999,52.419998,51.114620,19283600
2019-11-06,52.529999,52.799999,52.410000,52.799999,51.485157,13288900
2019-11-07,52.880001,53.000000,51.959999,52.290001,50.987858,11725500
2019-11-08,52.459999,52.599998,52.090000,52.209999,50.909851,7141800
2019-11-11,52.330002,52.369999,51.779999,51.840000,50.549065,8198300
2019-11-12,51.910000,51.910000,51.580002,51.709999,50.422302,12656900
2019-11-13,52.180000,52.450001,51.959999,52.410000,51.104870,12257900
2019-11-14,52.529999,52.669998,52.349998,52.630001,51.319393,8660300
2019-11-15,52.639999,52.680000,52.380001,52.669998,51.358395,8982400
2019-11-18,52.680000,53.439999,52.669998,53.029999,51.709427,13782000
2019-11-19,53.150002,53.310001,52.869999,53.080002,51.758190,12679500
2019-11-20,53.099998,53.400002,53.009998,53.220001,51.894703,11970300
2019-11-21,53.110001,53.340000,52.779999,52.959999,51.641174,7856100
2019-11-22,52.959999,53.189999,52.750000,53.029999,51.709427,9113300
2019-11-25,53.279999,53.389999,52.770000,53.220001,51.894703,10963500
2019-11-26,53.310001,53.939999,53.220001,53.900002,52.557766,13219800
2019-11-27,53.930000,54.099998,53.599998,53.950001,52.606522,9595200
2019-11-29,53.700001,53.730000,53.220001,53.400002,52.459167,7222300
2019-12-02,53.320000,53.750000,52.849998,53.750000,52.802998,13173800
2019-12-03,53.709999,53.840000,53.400002,53.799999,52.852116,14498300
2019-12-04,53.799999,54.310001,53.720001,54.290001,53.333485,13624000
2019-12-05,54.209999,54.290001,53.830002,54.189999,53.235245,14068100
2019-12-06,54.310001,54.500000,54.169998,54.419998,53.461189,7843500
2019-12-09,54.299999,54.509998,54.020000,54.070000,53.117359,13887200
2019-12-10,54.040001,54.070000,53.730000,53.770000,52.822643,8993900
2019-12-11,53.939999,54.150002,53.660000,53.950001,52.999474,8879100
2019-12-12,54.009998,54.450001,53.939999,54.139999,53.186127,11233300
2019-12-13,53.939999,54.549999,53.840000,54.419998,53.461189,13072200
2019-12-16,54.689999,54.830002,54.369999,54.419998,53.461189,9538100
2019-12-17,54.400002,54.580002,54.290001,54.419998,53.461189,9230000
2019-12-18,54.529999,54.750000,53.889999,53.910000,52.960178,15132100
2019-12-19,54.040001,54.340000,53.919998,54.320000,53.362953,13385900
2019-12-20,54.939999,55.200001,54.470001,54.970001,54.001507,23832800
2019-12-23,55.000000,55.240002,54.840000,54.910000,53.942558,9300800
2019-12-24,54.799999,55.000000,54.639999,54.709999,53.746082,3359300
2019-12-26,54.919998,55.020000,54.790001,55.020000,54.050625,6228500
2019-12-27,55.009998,55.450001,55.000000,55.349998,54.374809,6895500
2019-12-30,55.180000,55.389999,55.060001,55.270000,54.296219,6431700
2019-12-31,55.200001,55.380001,54.980000,55.349998,54.374809,7982600
2020-01-02,55.320000,55.430000,54.759998,54.990002,54.021152,11867700
2020-01-03,54.320000,54.990002,54.090000,54.689999,53.726437,11354500
2020-01-06,54.650002,54.910000,54.520000,54.669998,53.706787,14698300
2020-01-07,54.450001,54.599998,54.150002,54.250000,53.294189,9973900
2020-01-08,54.270000,54.639999,54.150002,54.349998,53.392426,10676000
2020-01-09,55.000000,55.400002,54.840000,55.340000,54.364983,15398000
2020-01-10,55.480000,55.930000,55.450001,55.529999,54.551636,13040100
2020-01-13,55.529999,56.230000,55.419998,56.130001,55.141068,14302900
2020-01-14,56.240002,56.290001,55.830002,56.000000,55.013355,16345300
2020-01-15,56.000000,56.980000,56.000000,56.700001,55.701023,17735400
2020-01-16,56.849998,56.950001,56.610001,56.820000,55.818905,10234100
2020-01-17,56.869999,57.150002,56.799999,56.939999,55.936794,14264300
2020-01-21,56.849998,57.250000,56.570000,57.169998,56.162743,11968900
2020-01-22,57.250000,57.639999,57.180000,57.610001,56.594990,12869600
2020-01-23,57.380001,57.849998,57.240002,57.830002,56.811115,12858900
2020-01-24,57.849998,57.869999,57.459999,57.680000,56.663754,8594300
2020-01-27,57.209999,57.849998,57.130001,57.480000,56.467278,14359900
2020-01-28,57.450001,57.750000,56.970001,57.009998,56.005558,15240200
2020-01-29,57.000000,57.259998,56.660000,57.009998,56.005558,13163600
2020-01-30,57.930000,58.980000,57.759998,58.860001,57.822968,20225600
2020-01-31,58.970001,59.080002,58.150002,58.400002,57.371075,17685200
2020-02-03,58.750000,58.970001,58.520000,58.580002,57.547901,12336800
2020-02-04,58.750000,59.450001,58.619999,58.840000,57.803318,15417900
2020-02-05,58.900002,59.080002,58.540001,58.849998,57.813141,11414900
2020-02-06,58.980000,59.340000,58.840000,58.990002,57.950680,9347000
2020-02-07,58.880001,59.320000,58.849998,59.189999,58.147152,8757800
2020-02-10,59.320000,59.840000,59.290001,59.750000,58.697285,7984900
2020-02-11,59.720001,59.799999,59.320000,59.590000,58.540108,7431200
2020-02-12,59.480000,59.770000,59.320000,59.410000,58.363277,9179100
2020-02-13,59.380001,59.840000,59.209999,59.610001,58.559753,8173200
2020-02-14,59.630001,60.070000,59.619999,59.950001,58.893764,9965500
2020-02-18,59.810001,59.930000,59.450001,59.529999,58.481159,10075700
2020-02-19,59.509998,60.000000,59.470001,59.770000,58.716934,6265700
2020-02-20,59.680000,59.860001,59.110001,59.720001,58.667816,7597200
2020-02-21,59.509998,60.130001,59.430000,60.130001,59.070591,10842400
2020-02-24,59.110001,59.799999,58.570000,58.650002,57.616669,14415500
2020-02-25,58.700001,59.200001,57.619999,57.820000,56.801289,15915100
2020-02-26,57.980000,58.470001,57.480000,57.599998,56.585167,15837800
2020-02-27,57.150002,57.889999,54.880001,54.930000,53.962208,23754000
2020-02-28,53.830002,53.889999,51.580002,53.490002,52.547581,40891800
2020-03-02,53.930000,55.959999,53.700001,55.919998,54.934765,25698600
2020-03-03,56.759998,57.490002,55.639999,56.060001,55.072304,27099200
2020-03-04,56.410000,59.000000,56.410000,58.919998,57.881905,20526100
2020-03-05,57.799999,58.169998,56.189999,56.740002,55.740322,17948500
2020-03-06,54.939999,55.910000,53.980000,55.259998,54.286392,22353900
2020-03-09,52.049999,53.580002,51.480000,51.860001,50.946297,27898300
2020-03-10,53.220001,53.799999,51.169998,53.660000,52.714584,27457400
2020-03-11,52.349998,52.650002,51.139999,52.209999,51.290131,22653900
2020-03-12,48.540001,49.930000,46.689999,47.160000,46.329105,31913100
2020-03-13,49.509998,49.560001,46.610001,48.470001,48.033619,33685100
2020-03-16,42.240002,47.880001,41.169998,45.259998,44.852516,28682300
2020-03-17,45.880001,47.500000,45.369999,47.180000,46.755234,32106700
2020-03-18,44.740002,45.150002,41.590000,44.849998,44.446209,35408300
2020-03-19,44.360001,44.660000,41.040001,41.830002,41.453403,41956900
2020-03-20,41.950001,42.070000,37.509998,38.299999,37.955181,51513500
2020-03-23,38.759998,38.889999,36.270000,37.560001,37.221844,44978500
2020-03-24,41.220001,41.400002,38.830002,39.450001,39.094830,49096200
2020-03-25,40.630001,43.450001,39.910000,41.610001,41.235382,42511700
2020-03-26,42.840000,45.270000,42.450001,44.290001,43.891254,37821700
2020-03-27,43.660000,44.029999,42.400002,42.810001,42.424580,23297900
2020-03-30,43.040001,45.560001,43.040001,45.000000,44.594860,23446000
2020-03-31,45.070000,45.509998,44.060001,44.250000,43.851612,25373900
2020-04-01,42.480000,43.650002,41.799999,42.119999,41.740788,21936400
2020-04-02,42.220001,44.189999,41.860001,43.950001,43.554314,17621900
2020-04-03,43.580002,44.340000,43.310001,43.830002,43.435394,14207100
2020-04-06,45.389999,47.009998,44.689999,46.669998,46.249825,22850000
2020-04-07,48.500000,48.599998,46.480000,46.509998,46.091263,21279600
2020-04-08,46.639999,48.090000,46.330002,47.820000,47.389473,18937100
2020-04-09,48.439999,49.730000,48.349998,49.000000,48.558849,19167300
2020-04-13,48.349998,48.639999,46.500000,46.930000,46.507484,19586000
2020-04-14,47.939999,49.250000,46.930000,48.919998,48.479565,21801900
2020-04-15,47.709999,48.400002,47.410000,47.610001,47.181362,12893200
2020-04-16,47.400002,47.849998,46.759998,47.099998,46.675953,17606800
2020-04-17,48.299999,48.299999,47.369999,48.060001,47.627312,19844600
2020-04-20,47.790001,48.000000,46.310001,46.529999,46.111084,18957900
2020-04-21,45.880001,46.900002,44.259998,45.380001,44.971439,26863700
2020-04-22,46.049999,46.150002,45.500000,45.680000,45.268738,15815200
2020-04-23,45.950001,46.099998,44.970001,45.070000,44.664230,17668200
2020-04-24,45.500000,45.750000,45.119999,45.430000,45.020988,15177600
2020-04-27,46.000000,46.980000,45.709999,46.779999,46.358833,19175500
2020-04-28,47.900002,48.000000,46.570000,46.740002,46.319195,17246700
2020-04-29,47.270000,47.860001,46.880001,47.119999,46.695774,15780000
2020-04-30,47.000000,47.000000,45.700001,45.889999,45.476849,20795600
2020-05-01,45.619999,46.389999,45.209999,45.599998,45.189457,14290400
2020-05-04,45.320000,45.480000,44.599998,45.139999,44.733601,22544200
2020-05-05,45.360001,46.099998,45.150002,45.400002,44.991261,13370500
2020-05-06,45.400002,45.630001,44.720001,44.750000,44.347111,11892900
2020-05-07,45.150002,45.240002,44.500000,44.599998,44.198460,16466000
2020-05-08,45.080002,46.220001,44.880001,46.110001,45.694866,13987800
2020-05-11,45.689999,46.110001,45.520000,45.540001,45.130001,10870000
2020-05-12,45.599998,45.849998,44.799999,44.820000,44.416481,13424400
2020-05-13,44.709999,44.779999,43.520000,43.939999,43.544403,15854800
2020-05-14,43.380001,44.060001,43.230000,43.700001,43.306564,18000800
2020-05-15,43.959999,44.689999,43.200001,43.259998,42.870525,31579400
2020-05-18,44.820000,45.389999,44.130001,44.970001,44.565132,26122300
2020-05-19,45.009998,45.330002,44.250000,44.540001,44.139004,17839900
2020-05-20,45.200001,46.169998,45.020000,45.889999,45.476849,22295900
2020-05-21,46.080002,46.090000,45.029999,45.169998,44.763329,13193500
2020-05-22,45.220001,45.310001,44.650002,45.029999,44.624588,13008400
2020-05-26,46.919998,46.930000,45.930000,46.090000,45.675049,22223100
2020-05-27,47.000000,47.090000,46.169998,46.730000,46.309284,18447600
2020-05-28,47.299999,47.459999,46.820000,47.090000,46.666042,16230600
2020-05-29,46.680000,47.189999,46.139999,46.680000,46.259735,51129900
2020-06-01,46.660000,47.230000,46.590000,46.990002,46.566944,17010700
2020-06-02,47.160000,47.279999,46.560001,46.900002,46.477757,15255100
2020-06-03,47.270000,48.119999,47.119999,47.900002,47.468754,15508300
2020-06-04,47.939999,48.270000,47.380001,47.919998,47.488571,13604700
2020-06-05,48.540001,49.490002,48.459999,49.090000,48.648037,20504800
2020-06-08,49.540001,49.970001,49.470001,49.849998,49.401196,19896700
2020-06-09,49.590000,49.590000,48.680000,49.000000,48.558849,16713700
2020-06-10,49.160000,49.270000,48.570000,48.619999,48.182266,15716600
2020-06-11,47.810001,47.919998,45.459999,45.540001,45.130001,26070400
2020-06-12,46.209999,46.250000,45.009998,45.599998,45.599998,21813400
2020-06-15,44.570000,46.450001,44.470001,46.299999,46.299999,15622300
2020-06-16,47.560001,47.689999,46.189999,46.770000,46.770000,18803500
2020-06-17,46.779999,47.060001,46.439999,46.580002,46.580002,12599500
2020-06-18,46.299999,47.040001,46.070000,46.990002,46.990002,9380800
2020-06-19,47.770000,47.790001,46.020000,46.020000,46.020000,30464600
2020-06-22,46.029999,46.150002,45.380001,45.740002,45.740002,20876200
2020-06-23,46.000000,46.290001,45.580002,45.639999,45.639999,14675300
2020-06-24,45.369999,45.439999,44.500000,44.650002,44.650002,17631800
2020-06-25,44.470001,44.980000,44.029999,44.930000,44.930000,13829700
2020-06-26,44.919998,45.009998,43.509998,43.570000,43.570000,21955100
2020-06-29,44.000000,44.570000,43.549999,44.360001,44.360001,17603900
2020-06-30,44.250000,44.830002,44.040001,44.680000,44.680000,23679800
2020-07-01,44.930000,45.529999,44.709999,44.820000,44.820000,14316500
2020-07-02,45.290001,45.430000,44.799999,44.880001,44.880001,15111900
2020-07-06,45.139999,45.270000,44.610001,45.230000,45.230000,15146000
2020-07-07,45.000000,45.500000,44.799999,45.209999,45.209999,13043600
2020-07-08,45.139999,45.180000,44.470001,45.070000,45.070000,13851200
2020-07-09,45.049999,45.049999,43.830002,43.910000,43.910000,16087100
2020-07-10,43.880001,45.250000,43.860001,45.150002,45.150002,15627800
2020-07-13,45.529999,45.680000,44.959999,45.250000,45.250000,16705300
2020-07-14,44.910000,45.939999,44.669998,45.869999,45.869999,17080100
2020-07-15,46.299999,47.189999,46.200001,46.400002,46.400002,23738000
2020-07-16,46.259998,46.689999,45.939999,46.150002,46.150002,13306100
2020-07-17,46.470001,46.910000,46.130001,46.820000,46.820000,13899800
2020-07-20,46.720001,46.830002,45.849998,46.119999,46.119999,16633200
2020-07-21,47.520000,47.990002,46.930000,47.200001,47.200001,25686300
2020-07-22,47.930000,48.520000,47.029999,48.480000,48.480000,29831200
2020-07-23,48.470001,48.570000,48.029999,48.279999,48.279999,15935000
2020-07-24,48.400002,48.799999,48.070000,48.490002,48.490002,16196800
2020-07-27,48.180000,48.509998,48.180000,48.480000,48.480000,17346500
2020-07-28,48.340000,49.279999,48.099998,48.180000,48.180000,13872700
2020-07-29,48.139999,48.500000,47.820000,48.020000,48.020000,13758100
2020-07-30,47.669998,48.230000,47.200001,47.689999,47.689999,17276500
2020-07-31,47.439999,47.770000,46.730000,47.240002,47.240002,14850600
2020-08-03,47.139999,47.360001,46.230000,46.299999,46.299999,14137500
2020-08-04,46.290001,46.860001,46.220001,46.689999,46.689999,11717200
2020-08-05,46.900002,47.270000,46.810001,47.220001,47.220001,10561600
2020-08-06,46.660000,47.529999,46.599998,47.480000,47.480000,10745000
2020-08-07,47.470001,48.080002,47.209999,47.799999,47.799999,11667500
2020-08-10,48.060001,48.279999,47.660000,47.720001,47.720001,11888000
2020-08-11,48.459999,48.650002,47.700001,47.930000,47.930000,16531600
2020-08-12,48.299999,48.689999,48.119999,48.430000,48.430000,9564000
2020-08-13,48.259998,48.730000,48.060001,48.380001,48.380001,9882900
2020-08-14,48.340000,48.689999,48.029999,48.450001,48.450001,10075800
2020-08-17,48.320000,48.750000,48.200001,48.209999,48.209999,9102400
2020-08-18,48.200001,48.500000,47.959999,48.419998,48.419998,9829000
2020-08-19,48.119999,48.380001,47.220001,47.369999,47.369999,17371000
2020-08-20,47.270000,47.599998,47.090000,47.349998,47.349998,11308700
2020-08-21,47.340000,47.500000,46.970001,47.279999,47.279999,14734100
2020-08-24,47.430000,47.980000,47.180000,47.970001,47.970001,9257700
2020-08-25,48.000000,48.049999,47.650002,47.910000,47.910000,7827800
2020-08-26,47.759998,48.180000,47.470001,48.160000,48.160000,10124200
2020-08-27,48.250000,48.820000,48.200001,48.230000,48.230000,10931600
2020-08-28,48.750000,49.849998,48.529999,49.830002,49.830002,16420300
2020-08-31,49.799999,50.070000,49.349998,49.529999,49.529999,18510800
2020-09-01,49.310001,49.349998,48.830002,49.119999,49.119999,12590400
2020-09-02,49.360001,51.360001,49.360001,51.189999,51.189999,26332600
2020-09-03,51.400002,52.139999,50.099998,50.480000,50.480000,22289400
2020-09-04,50.939999,51.470001,50.279999,51.040001,51.040001,21019500
2020-09-08,50.930000,51.040001,49.360001,49.810001,49.810001,17776700
